No.,X,Y,Z,Lv,x,y,u',v',Tcp,duv,λd,Pe,L*,a*,b*,Le,Peak,380nm,381nm,382nm,383nm,384nm,385nm,386nm,387nm,388nm,389nm,390nm,391nm,392nm,393nm,394nm,395nm,396nm,397nm,398nm,399nm,400nm,401nm,402nm,403nm,404nm,405nm,406nm,407nm,408nm,409nm,410nm,411nm,412nm,413nm,414nm,415nm,416nm,417nm,418nm,419nm,420nm,421nm,422nm,423nm,424nm,425nm,426nm,427nm,428nm,429nm,430nm,431nm,432nm,433nm,434nm,435nm,436nm,437nm,438nm,439nm,440nm,441nm,442nm,443nm,444nm,445nm,446nm,447nm,448nm,449nm,450nm,451nm,452nm,453nm,454nm,455nm,456nm,457nm,458nm,459nm,460nm,461nm,462nm,463nm,464nm,465nm,466nm,467nm,468nm,469nm,470nm,471nm,472nm,473nm,474nm,475nm,476nm,477nm,478nm,479nm,480nm,481nm,482nm,483nm,484nm,485nm,486nm,487nm,488nm,489nm,490nm,491nm,492nm,493nm,494nm,495nm,496nm,497nm,498nm,499nm,500nm,501nm,502nm,503nm,504nm,505nm,506nm,507nm,508nm,509nm,510nm,511nm,512nm,513nm,514nm,515nm,516nm,517nm,518nm,519nm,520nm,521nm,522nm,523nm,524nm,525nm,526nm,527nm,528nm,529nm,530nm,531nm,532nm,533nm,534nm,535nm,536nm,537nm,538nm,539nm,540nm,541nm,542nm,543nm,544nm,545nm,546nm,547nm,548nm,549nm,550nm,551nm,552nm,553nm,554nm,555nm,556nm,557nm,558nm,559nm,560nm,561nm,562nm,563nm,564nm,565nm,566nm,567nm,568nm,569nm,570nm,571nm,572nm,573nm,574nm,575nm,576nm,577nm,578nm,579nm,580nm,581nm,582nm,583nm,584nm,585nm,586nm,587nm,588nm,589nm,590nm,591nm,592nm,593nm,594nm,595nm,596nm,597nm,598nm,599nm,600nm,601nm,602nm,603nm,604nm,605nm,606nm,607nm,608nm,609nm,610nm,611nm,612nm,613nm,614nm,615nm,616nm,617nm,618nm,619nm,620nm,621nm,622nm,623nm,624nm,625nm,626nm,627nm,628nm,629nm,630nm,631nm,632nm,633nm,634nm,635nm,636nm,637nm,638nm,639nm,640nm,641nm,642nm,643nm,644nm,645nm,646nm,647nm,648nm,649nm,650nm,651nm,652nm,653nm,654nm,655nm,656nm,657nm,658nm,659nm,660nm,661nm,662nm,663nm,664nm,665nm,666nm,667nm,668nm,669nm,670nm,671nm,672nm,673nm,674nm,675nm,676nm,677nm,678nm,679nm,680nm,681nm,682nm,683nm,684nm,685nm,686nm,687nm,688nm,689nm,690nm,691nm,692nm,693nm,694nm,695nm,696nm,697nm,698nm,699nm,700nm,701nm,702nm,703nm,704nm,705nm,706nm,707nm,708nm,709nm,710nm,711nm,712nm,713nm,714nm,715nm,716nm,717nm,718nm,719nm,720nm,721nm,722nm,723nm,724nm,725nm,726nm,727nm,728nm,729nm,730nm,731nm,732nm,733nm,734nm,735nm,736nm,737nm,738nm,739nm,740nm,741nm,742nm,743nm,744nm,745nm,746nm,747nm,748nm,749nm,750nm,751nm,752nm,753nm,754nm,755nm,756nm,757nm,758nm,759nm,760nm,761nm,762nm,763nm,764nm,765nm,766nm,767nm,768nm,769nm,770nm,771nm,772nm,773nm,774nm,775nm,776nm,777nm,778nm,779nm,780nm,SYNC MODE,SYNC FRAME,SPEED MODE,DARK SETTING,IN-ND,CMF,ANGLE,WHITE POINT_Y,WHITE POINT_x,WHITE POINT_y,ACC,AVERAGING TIMES,INTEGRATION TIME,MEASUREMENT TIME,USER CH,NEGATIVE VALUE,DATE,TIME,ERR CODE,WARM-UP,TEMP. CHANGED,LONG TIME,INSTRUMENT,SERIAL NO,FW VERSION
1,1.96201057E+03,1.20976320E+03,1.62914069E+03,1.20976320E+03,0.40867434,0.25198599,0.31397343,0.43558653,1956.88544,-0.06917779,-506.575197,45.6999566,250.291995,200.750228,-47.8854818,5.67575266E+00,474.000000,2.82382225E-05,4.42178953E-06,2.26928714E-05,2.85877577E-05,1.61919779E-05,5.77950095E-06,-3.98521343E-06,4.17952833E-06,-2.63273091E-06,-1.55457076E-06,8.59646570E-06,1.46379771E-05,1.83566190E-05,7.96390759E-06,2.20326019E-05,-2.39833980E-06,-5.62550440E-06,1.99736769E-05,5.80705864E-06,8.31150919E-06,6.38778056E-06,2.18460173E-05,4.18866011E-06,-2.55171726E-05,1.14188015E-05,1.12992602E-05,1.58245293E-05,-8.29473083E-06,5.29106183E-06,9.34418404E-06,9.23015705E-06,2.90320259E-06,7.05427965E-06,4.16803545E-07,1.29351884E-05,7.18994715E-06,-2.13941675E-07,5.09341476E-07,2.96626695E-06,-5.47503851E-06,4.77830326E-06,2.58075033E-06,-2.27407982E-05,-7.15845408E-06,-9.59093086E-06,-2.30626974E-05,-1.49279213E-05,5.64650190E-06,-6.70539066E-06,-5.50623372E-06,-1.24464805E-05,-5.00204987E-06,-2.17936690E-06,8.90085266E-06,3.70128546E-05,6.93026450E-05,1.11348469E-04,1.49573301E-04,2.45243049E-04,3.68711073E-04,5.03593881E-04,6.52419578E-04,8.57875857E-04,1.18122634E-03,1.69649569E-03,2.39898078E-03,3.41479317E-03,4.81578195E-03,6.72252476E-03,8.89009237E-03,1.14566348E-02,1.44224158E-02,1.79388970E-02,2.12963652E-02,2.48085354E-02,2.83253137E-02,3.21464576E-02,3.56461257E-02,3.88310812E-02,4.15996499E-02,4.42673489E-02,4.59960103E-02,4.77127880E-02,4.91184145E-02,5.05930930E-02,5.21534719E-02,5.33916391E-02,5.48133664E-02,5.64147457E-02,5.76006472E-02,5.87267391E-02,5.97608313E-02,6.05945066E-02,6.10834062E-02,6.12442568E-02,6.08015805E-02,6.01757579E-02,5.92020340E-02,5.81593476E-02,5.71291111E-02,5.62333018E-02,5.55428080E-02,5.46830297E-02,5.41155748E-02,5.34287617E-02,5.23622967E-02,5.08296825E-02,4.88555059E-02,4.62331399E-02,4.31344733E-02,3.98729965E-02,3.62427160E-02,3.27677391E-02,2.93223299E-02,2.60748323E-02,2.30248850E-02,2.04809830E-02,1.82291511E-02,1.59764998E-02,1.37480311E-02,1.15144374E-02,9.48134251E-03,7.70724658E-03,6.21558633E-03,4.85153915E-03,3.91147891E-03,3.13515728E-03,2.55099358E-03,2.10016989E-03,1.75022765E-03,1.52889278E-03,1.35775213E-03,1.25671190E-03,1.18081016E-03,1.15189899E-03,1.13679166E-03,1.11262035E-03,1.09933189E-03,1.09193812E-03,1.06550567E-03,1.03954843E-03,1.01543171E-03,1.01237965E-03,9.69574379E-04,9.64020670E-04,9.44570231E-04,9.37364006E-04,9.29600152E-04,8.99151259E-04,8.79475381E-04,8.80000822E-04,8.74532445E-04,8.67660041E-04,8.97708174E-04,9.30484268E-04,9.52340488E-04,9.69599350E-04,1.00998906E-03,1.06304220E-03,1.09841162E-03,1.14128622E-03,1.18790742E-03,1.23343256E-03,1.28413853E-03,1.32472266E-03,1.30058429E-03,1.25000498E-03,1.18040177E-03,1.17473071E-03,1.21588947E-03,1.28115818E-03,1.31135259E-03,1.37306645E-03,1.37974380E-03,1.37439976E-03,1.36401027E-03,1.32942689E-03,1.29648182E-03,1.27184321E-03,1.23662828E-03,1.24068325E-03,1.21189817E-03,1.19917095E-03,1.20750570E-03,1.21912884E-03,1.21863140E-03,1.27988460E-03,1.34801003E-03,1.45381177E-03,1.63739547E-03,1.88518036E-03,2.27394025E-03,2.78608571E-03,3.47629096E-03,4.39244369E-03,5.51913027E-03,6.99005183E-03,8.78932606E-03,1.09249447E-02,1.33412471E-02,1.61851626E-02,1.93285085E-02,2.28779484E-02,2.63875648E-02,3.00292224E-02,3.36106569E-02,3.70086581E-02,4.02797163E-02,4.35482822E-02,4.61668186E-02,4.84199151E-02,5.02745546E-02,5.16287610E-02,5.27026542E-02,5.35630547E-02,5.39473519E-02,5.41390106E-02,5.39984182E-02,5.35516143E-02,5.29187918E-02,5.22558279E-02,5.15787415E-02,5.08214645E-02,5.01631014E-02,4.92513441E-02,4.85791601E-02,4.78257276E-02,4.72131371E-02,4.65061888E-02,4.58822958E-02,4.52107750E-02,4.46607992E-02,4.39826883E-02,4.32230048E-02,4.25707847E-02,4.19655256E-02,4.14356478E-02,4.08766419E-02,4.02962565E-02,3.95811722E-02,3.90145779E-02,3.83628644E-02,3.77705246E-02,3.72958705E-02,3.68032902E-02,3.62990312E-02,3.58111858E-02,3.54495384E-02,3.50325629E-02,3.47186625E-02,3.43238860E-02,3.40229534E-02,3.38799693E-02,3.35301124E-02,3.32283303E-02,3.29770036E-02,3.27282660E-02,3.24292257E-02,3.21446918E-02,3.18379365E-02,3.16279605E-02,3.14354822E-02,3.12966891E-02,3.11382115E-02,3.10012065E-02,3.08632273E-02,3.06404419E-02,3.04132178E-02,3.02723013E-02,2.99995020E-02,2.98484173E-02,2.95546893E-02,2.93840449E-02,2.89696306E-02,2.86430456E-02,2.83265170E-02,2.81349104E-02,2.77261455E-02,2.73463838E-02,2.69565471E-02,2.63993833E-02,2.56475750E-02,2.47855391E-02,2.37242803E-02,2.22893935E-02,2.05400139E-02,1.86974835E-02,1.66091230E-02,1.44346505E-02,1.23996567E-02,1.04993647E-02,8.71540885E-03,7.09641818E-03,5.80658251E-03,4.70565166E-03,3.83664132E-03,3.11203697E-03,2.52463995E-03,2.03175424E-03,1.64010096E-03,1.33677630E-03,1.11072161E-03,9.06415808E-04,7.45950209E-04,6.24092470E-04,5.32756851E-04,4.57430957E-04,3.87215929E-04,3.24839843E-04,2.90110416E-04,2.64810806E-04,2.14589774E-04,2.10271653E-04,1.91549669E-04,1.62947297E-04,1.46427512E-04,1.34570597E-04,1.24878366E-04,1.12599977E-04,1.15038652E-04,9.44746280E-05,1.00697551E-04,7.37658047E-05,8.73814424E-05,9.20095918E-05,8.44350725E-05,6.51161972E-05,6.35140241E-05,5.36848711E-05,8.32289370E-05,5.19782589E-05,7.43729397E-05,6.50190123E-05,6.80750018E-05,8.24482704E-05,9.36642246E-05,7.82031348E-05,7.73631546E-05,8.01951901E-05,9.26604698E-05,7.60031253E-05,8.37746993E-05,8.61730878E-05,9.67563901E-05,1.04058068E-04,7.18557567E-05,5.95413112E-05,5.20080685E-05,6.01781467E-05,6.14330347E-05,6.60633814E-05,5.52637503E-05,4.50841180E-05,7.49169194E-05,7.61836782E-05,7.46532896E-05,4.32588495E-05,2.99710100E-05,7.21066826E-05,4.00703102E-05,3.45819863E-05,3.87415785E-05,3.87434229E-05,3.61670936E-05,4.71138846E-05,3.92223919E-05,2.39505734E-05,1.29441087E-05,4.87401776E-05,4.19523349E-05,4.41447883E-05,6.33141462E-05,6.17897749E-05,2.79475516E-05,1.80688785E-05,4.43315148E-05,-6.28896350E-06,8.23231403E-06,2.48218839E-06,6.06680333E-05,2.21854116E-05,5.96636437E-06,6.07557013E-07,-1.55821344E-05,-8.89826083E-07,3.37410311E-05,5.74265796E-05,4.62909775E-05,6.07245638E-05,5.20270214E-06,1.25287370E-05,6.73696632E-05,4.26217484E-05,3.28737988E-05,5.90104792E-05,1.89549137E-05,7.40531186E-06,2.49309578E-05,-1.42935933E-05,1.25256192E-05,-8.16831289E-06,INT SYNC:059.94[Hz],DOUBLE FRAME,NORMAL,STANDARD DARK,TWO,CIE1931 (2°),1°,100.000000,0.33333333,0.33333333,NONE,1.00000000,533867.000,1763928.00,OFF,TRUE,2025/09/05,15:03:22,OK00,----,----,----,CS-3000HDR,3001075,1.00.0008
2,1.94829067E+03,1.20531488E+03,1.69114267E+03,1.20531488E+03,0.40214487,0.24878793,0.31046673,0.43215979,2013.47966,-0.07115951,-508.836228,45.7634187,249.965208,199.008045,-54.8009346,4.99328314E+00,443.000000,3.51132039E-05,2.50845660E-05,1.16897181E-05,6.26430801E-06,3.17050544E-05,1.73224726E-05,2.89925538E-05,-6.74051898E-06,3.25151486E-05,1.40566381E-05,-3.36748576E-06,2.10621583E-05,-1.02805252E-05,3.80566894E-06,1.22660203E-05,-9.82376241E-06,1.03994455E-06,-1.31318359E-06,1.96084275E-05,-3.94072867E-06,-2.73474507E-05,-4.97917335E-06,-1.01687237E-05,-1.09880921E-05,-1.03669436E-05,-3.52949405E-06,-1.81759515E-05,-1.94691947E-05,-1.70083149E-05,-3.83609859E-06,-1.86154175E-05,-2.25305921E-05,-2.68163803E-05,-3.40023835E-05,-2.35162333E-05,-2.89515756E-05,-3.53701071E-05,-5.25126015E-05,-3.75040581E-05,-5.57571948E-05,-5.68520627E-05,-5.50027180E-05,-7.05533384E-05,-7.21273318E-05,-9.08410584E-05,-9.71669942E-05,-7.41326148E-05,-2.96289491E-05,1.17456775E-05,1.59158299E-04,4.11446468E-04,8.73431505E-04,1.62671995E-03,2.80970242E-03,4.76281391E-03,7.99249392E-03,1.20348632E-02,1.78229939E-02,2.55388115E-02,3.61308865E-02,4.56727780E-02,5.26474901E-02,5.64275533E-02,5.71940094E-02,5.62956370E-02,5.43633476E-02,5.27444854E-02,5.09042591E-02,4.86365445E-02,4.68933620E-02,4.52636108E-02,4.37911190E-02,4.19165008E-02,4.09076624E-02,3.99967283E-02,3.91348414E-02,3.84649597E-02,3.78666520E-02,3.68898511E-02,3.58943827E-02,3.45400348E-02,3.32357064E-02,3.21874395E-02,3.13179828E-02,3.06587517E-02,3.01897544E-02,2.99760513E-02,2.97289696E-02,2.96899397E-02,2.94364281E-02,2.89285406E-02,2.78412495E-02,2.61240657E-02,2.18769126E-02,1.55642303E-02,8.90047196E-03,3.87061783E-03,1.46513502E-03,6.59528188E-04,4.56080801E-04,4.07470710E-04,3.78357683E-04,3.50598129E-04,3.12831864E-04,2.98074912E-04,3.04047309E-04,2.97386519E-04,2.94900296E-04,3.00241198E-04,3.16831050E-04,3.33611591E-04,3.23493179E-04,3.41380597E-04,3.75685107E-04,4.66654456E-04,6.63284911E-04,1.14966452E-03,2.20061000E-03,3.74350604E-03,5.18794637E-03,6.06074603E-03,6.12438004E-03,5.83814643E-03,5.51719824E-03,5.24845719E-03,5.00068674E-03,4.87474957E-03,4.79471078E-03,4.73816041E-03,4.71999636E-03,4.69317194E-03,4.68287291E-03,4.68964642E-03,4.63613356E-03,4.56792116E-03,4.49799979E-03,4.44038678E-03,4.41304035E-03,4.32709698E-03,4.28920379E-03,4.23592189E-03,4.19913512E-03,4.15087258E-03,4.06991364E-03,4.07454651E-03,4.06055385E-03,4.11512749E-03,4.16733371E-03,4.20917664E-03,4.26504621E-03,4.35659802E-03,4.53310180E-03,4.68669087E-03,4.94198501E-03,5.15732914E-03,5.44839166E-03,5.70192980E-03,6.01155916E-03,6.34942763E-03,6.68205740E-03,6.93551684E-03,7.25211762E-03,7.63261924E-03,8.15553963E-03,8.57216772E-03,8.72081518E-03,8.61121714E-03,8.39483924E-03,8.40509310E-03,8.72514769E-03,9.11148731E-03,9.45538562E-03,9.71673522E-03,9.73631628E-03,9.58742294E-03,9.35762003E-03,9.03076772E-03,8.58088024E-03,8.18475429E-03,7.82823563E-03,7.47289322E-03,7.21556926E-03,6.98087877E-03,6.74729748E-03,6.56589912E-03,6.39543263E-03,6.24247780E-03,6.19162805E-03,6.26687706E-03,6.43988419E-03,6.72136061E-03,7.23621389E-03,7.80053856E-03,8.59959330E-03,9.46879108E-03,1.04689440E-02,1.16024287E-02,1.30109750E-02,1.45981023E-02,1.63593236E-02,1.84409097E-02,2.08113864E-02,2.33924333E-02,2.60773897E-02,2.88385935E-02,3.15248594E-02,3.41647528E-02,3.67881283E-02,3.92890796E-02,4.15083580E-02,4.34790961E-02,4.51029204E-02,4.63174246E-02,4.73574474E-02,4.79265116E-02,4.80746143E-02,4.80582230E-02,4.77891453E-02,4.70877737E-02,4.65027131E-02,4.57293093E-02,4.51129898E-02,4.43606041E-02,4.37603407E-02,4.30420712E-02,4.23970520E-02,4.17045541E-02,4.11397293E-02,4.05590199E-02,3.99901681E-02,3.94631252E-02,3.89494933E-02,3.84658687E-02,3.79498936E-02,3.76036912E-02,3.70557196E-02,3.66859511E-02,3.62199359E-02,3.57103609E-02,3.51522230E-02,3.47248577E-02,3.41414735E-02,3.37790139E-02,3.33736464E-02,3.30174714E-02,3.27048339E-02,3.23399678E-02,3.19567658E-02,3.15182507E-02,3.10508329E-02,3.06127593E-02,3.02069690E-02,2.97071096E-02,2.92241201E-02,2.88536269E-02,2.84365192E-02,2.81065293E-02,2.77338456E-02,2.74152961E-02,2.70099360E-02,2.67274529E-02,2.64724959E-02,2.62378249E-02,2.60243732E-02,2.58429423E-02,2.56977417E-02,2.55332924E-02,2.54161339E-02,2.53416486E-02,2.52311956E-02,2.51333825E-02,2.49887388E-02,2.48677228E-02,2.47222930E-02,2.45762598E-02,2.43929271E-02,2.42198035E-02,2.40449701E-02,2.37222984E-02,2.34741718E-02,2.31774785E-02,2.27509718E-02,2.22053267E-02,2.15026867E-02,2.06875317E-02,1.96224619E-02,1.84235238E-02,1.70658920E-02,1.55588863E-02,1.40069621E-02,1.24131348E-02,1.08316652E-02,9.18133836E-03,7.74729298E-03,6.43339334E-03,5.27490256E-03,4.25877515E-03,3.40425177E-03,2.73532374E-03,2.08711089E-03,1.67332357E-03,1.33131491E-03,1.06743374E-03,8.43130983E-04,6.83383027E-04,5.66017057E-04,4.35220893E-04,3.62969993E-04,3.08504299E-04,2.51936028E-04,2.11715742E-04,1.72941742E-04,1.54774767E-04,1.42196630E-04,1.16540541E-04,1.07693239E-04,9.33050178E-05,8.14360974E-05,6.92521062E-05,6.43588719E-05,6.93563707E-05,5.33860803E-05,6.00577623E-05,6.52153612E-05,5.47024247E-05,5.54499347E-05,4.98364316E-05,5.42299131E-05,5.22306545E-05,5.65410628E-05,6.59076832E-05,5.72716417E-05,5.32042577E-05,4.34602371E-05,4.37386479E-05,6.03665794E-05,4.24519640E-05,6.42303421E-05,4.89608101E-05,5.58205429E-05,4.38912903E-05,5.96893951E-05,4.67724531E-05,5.25538962E-05,5.65547671E-05,5.18147244E-05,4.88203950E-05,3.20264990E-05,6.51460359E-05,5.83894434E-05,3.91196590E-05,5.54419821E-05,5.44762661E-05,4.57454771E-05,5.86749047E-05,4.01267134E-05,2.72216294E-05,2.48473116E-05,3.73755611E-05,3.51613526E-05,5.14219500E-05,2.16343506E-05,2.68245803E-05,2.17929664E-05,2.05694869E-05,2.15262535E-05,3.15231300E-05,2.83383215E-05,3.85943895E-05,5.44081995E-05,5.55478000E-05,1.97035406E-05,9.53157178E-06,3.25718747E-06,4.54518249E-06,3.07182636E-05,4.54506189E-05,1.39655212E-05,1.08623208E-05,6.55316808E-06,3.09916104E-05,1.88228314E-05,9.31999182E-07,2.86775285E-05,5.07807417E-05,3.23798777E-05,3.37910933E-05,1.86404795E-05,-2.10007329E-05,5.08596713E-06,-4.16058811E-06,8.79012150E-05,2.82746441E-05,2.73263558E-05,5.70760221E-06,2.59489825E-05,6.71113548E-06,5.12374318E-05,1.98120724E-05,2.89819927E-05,3.37321762E-05,INT SYNC:059.94[Hz],DOUBLE FRAME,NORMAL,STANDARD DARK,TWO,CIE1931 (2°),1°,100.000000,0.33333333,0.33333333,NONE,1.00000000,600601.000,1900031.00,OFF,TRUE,2025/09/05,15:28:55,OK00,----,----,----,CS-3000HDR,3001075,1.00.0008
3,1.93332346E+03,1.20191644E+03,1.60274275E+03,1.20191644E+03,0.40804781,0.25367683,0.31220027,0.43670237,1982.46515,-0.06829398,-506.369440,44.9216129,249.715006,196.632396,-46.1269061,4.91462629E+00,443.000000,4.00066438E-06,1.20807690E-05,2.77786476E-05,1.53821675E-05,2.06004534E-05,2.99914404E-06,1.53102849E-06,-8.62138131E-06,9.78015487E-06,8.42914778E-06,6.96470897E-06,1.18974758E-05,5.17992839E-06,6.02687714E-06,1.52638895E-05,1.99378501E-05,6.64687241E-06,4.41006705E-06,-3.09514303E-06,3.55477005E-06,4.00437239E-06,-4.47000548E-06,-1.08648319E-05,-1.05151357E-05,-8.22244510E-06,5.60899025E-06,-7.99349982E-06,1.47820526E-06,-2.57985193E-05,-1.21864568E-05,-5.05735852E-06,-2.14480806E-05,-1.02485837E-05,-1.68578717E-05,-1.57323302E-05,-2.08961555E-05,-2.69495540E-05,-4.27455343E-05,-4.14371898E-05,-4.35384936E-05,-5.24083807E-05,-5.38436507E-05,-5.61022243E-05,-6.89588269E-05,-8.22166767E-05,-7.58334427E-05,-6.30933864E-05,-3.95576826E-05,1.28344709E-05,1.55479545E-04,3.71567294E-04,8.26960255E-04,1.55105710E-03,2.70220125E-03,4.57883021E-03,7.64669105E-03,1.15058245E-02,1.70929879E-02,2.45330259E-02,3.47394124E-02,4.38599922E-02,5.03184013E-02,5.40409200E-02,5.48955128E-02,5.36178313E-02,5.19215018E-02,5.02941273E-02,4.82943505E-02,4.60766777E-02,4.43120301E-02,4.26207967E-02,4.11519296E-02,3.93495783E-02,3.84029411E-02,3.73618677E-02,3.66314910E-02,3.60508040E-02,3.55100445E-02,3.47113237E-02,3.37239169E-02,3.26325968E-02,3.15186903E-02,3.04314289E-02,2.96268612E-02,2.89934836E-02,2.84396689E-02,2.82249469E-02,2.80474909E-02,2.80018300E-02,2.76424382E-02,2.72126719E-02,2.62559075E-02,2.46497132E-02,2.06151512E-02,1.46596720E-02,8.32094625E-03,3.63520253E-03,1.39259885E-03,6.17226295E-04,4.36023809E-04,4.00481338E-04,3.78198078E-04,3.43284279E-04,3.18819773E-04,3.12691758E-04,3.13280558E-04,3.00197134E-04,2.99206469E-04,2.99160864E-04,3.17986967E-04,3.14136938E-04,3.09986062E-04,3.33130214E-04,3.62523453E-04,4.43929428E-04,6.42209314E-04,1.10326323E-03,2.11749831E-03,3.57514829E-03,4.97307861E-03,5.84357278E-03,5.98340714E-03,5.74414991E-03,5.49245346E-03,5.20799775E-03,5.04075224E-03,4.91432939E-03,4.83479165E-03,4.79014777E-03,4.74007102E-03,4.70813923E-03,4.71026590E-03,4.65965597E-03,4.62551508E-03,4.52883448E-03,4.47967229E-03,4.42516617E-03,4.35713865E-03,4.27523535E-03,4.23138682E-03,4.16632509E-03,4.11872147E-03,4.07482823E-03,4.02339827E-03,3.99825256E-03,4.02274076E-03,4.06388612E-03,4.09685960E-03,4.15305607E-03,4.19981964E-03,4.28043865E-03,4.44196630E-03,4.66727978E-03,4.86834720E-03,5.11365337E-03,5.36407018E-03,5.63704036E-03,5.96629269E-03,6.27529435E-03,6.59122644E-03,6.85955351E-03,7.22301751E-03,7.59162894E-03,8.14915355E-03,8.58156849E-03,8.75396747E-03,8.60839803E-03,8.39535147E-03,8.42548348E-03,8.73108301E-03,9.17301886E-03,9.54775512E-03,9.76520311E-03,9.78706870E-03,9.60025098E-03,9.36836563E-03,8.94735567E-03,8.57215002E-03,8.14737380E-03,7.77225848E-03,7.43106985E-03,7.14197941E-03,6.84680603E-03,6.68126158E-03,6.42243354E-03,6.25815010E-03,6.15289994E-03,6.09243754E-03,6.17389893E-03,6.36725267E-03,6.69087796E-03,7.16835866E-03,7.81300571E-03,8.58516339E-03,9.51875187E-03,1.05314143E-02,1.16585763E-02,1.30697042E-02,1.46552250E-02,1.64931659E-02,1.85982268E-02,2.09011883E-02,2.35168710E-02,2.61970609E-02,2.89151892E-02,3.15425470E-02,3.41911800E-02,3.67816240E-02,3.92854735E-02,4.14802395E-02,4.34548967E-02,4.50061560E-02,4.61643711E-02,4.70500104E-02,4.77178581E-02,4.79037873E-02,4.79260534E-02,4.76010889E-02,4.70714048E-02,4.63815816E-02,4.57987934E-02,4.52008434E-02,4.45438325E-02,4.38684858E-02,4.32051048E-02,4.25763763E-02,4.19556312E-02,4.13859934E-02,4.09032404E-02,4.03116792E-02,3.99014391E-02,3.93056311E-02,3.87765355E-02,3.82937156E-02,3.79096828E-02,3.72875147E-02,3.68616544E-02,3.63550335E-02,3.58132273E-02,3.53039801E-02,3.47894020E-02,3.42515819E-02,3.38023752E-02,3.33986431E-02,3.29545550E-02,3.25653814E-02,3.21725830E-02,3.17747779E-02,3.12313437E-02,3.07824146E-02,3.03869601E-02,2.98857242E-02,2.94298362E-02,2.90070809E-02,2.85769179E-02,2.82000247E-02,2.78252047E-02,2.74856891E-02,2.72201877E-02,2.68785693E-02,2.65936796E-02,2.63822284E-02,2.61915103E-02,2.59518027E-02,2.58523393E-02,2.57635191E-02,2.56314687E-02,2.54921895E-02,2.54690368E-02,2.54556723E-02,2.52851695E-02,2.52125766E-02,2.50211097E-02,2.49135010E-02,2.48023178E-02,2.46336479E-02,2.44096462E-02,2.42670476E-02,2.39114799E-02,2.36183573E-02,2.33162604E-02,2.28902642E-02,2.23059449E-02,2.17190217E-02,2.07671821E-02,1.96983647E-02,1.84727665E-02,1.70939900E-02,1.55846979E-02,1.39878178E-02,1.24020688E-02,1.08048702E-02,9.12120007E-03,7.71517353E-03,6.38395036E-03,5.22236479E-03,4.23004152E-03,3.37773259E-03,2.70099379E-03,2.10428750E-03,1.66591199E-03,1.32547610E-03,1.05376577E-03,8.40345514E-04,6.72258961E-04,5.48817101E-04,4.48873732E-04,3.68098263E-04,2.84286478E-04,2.42162758E-04,2.13064137E-04,1.75039517E-04,1.51418208E-04,1.39743424E-04,1.18130869E-04,9.60714824E-05,9.38456142E-05,9.15415949E-05,7.52829001E-05,7.34981295E-05,6.65170010E-05,5.35727268E-05,5.65751798E-05,6.54588948E-05,4.80783347E-05,4.71043459E-05,5.34367682E-05,3.41622945E-05,6.02807741E-05,4.90997081E-05,4.61077798E-05,4.76851128E-05,5.16857435E-05,4.22229241E-05,4.07024563E-05,5.06897195E-05,4.91239407E-05,5.92259239E-05,4.83565345E-05,5.35844410E-05,4.93745538E-05,5.92193901E-05,5.65104529E-05,4.43912795E-05,3.84232517E-05,3.95249226E-05,4.25335274E-05,4.34545655E-05,4.54869332E-05,5.04017553E-05,5.27853372E-05,4.34157846E-05,2.68492713E-05,3.68833025E-05,4.39287141E-05,2.82338060E-05,4.07895604E-05,2.66149746E-05,3.78602381E-05,3.05467074E-05,4.18392810E-05,2.28836070E-05,2.97207007E-05,1.15008479E-05,2.60589331E-05,3.30604562E-05,2.94198690E-05,1.04160517E-05,5.02938638E-05,2.92389086E-05,2.48204924E-05,4.32400375E-05,1.84278906E-05,1.04544861E-05,2.99063213E-05,2.66846273E-05,1.52083912E-05,1.02527465E-05,2.74531922E-05,3.95486459E-05,2.92351306E-05,3.76079479E-05,1.08564345E-05,1.80937586E-05,4.01521320E-05,2.91823890E-05,1.10063493E-05,1.79848485E-05,3.34919423E-05,5.39812972E-05,1.64853609E-05,4.42566807E-06,2.79459655E-05,-4.46133163E-06,1.62380329E-05,5.29012104E-05,1.98766993E-05,-2.82604051E-05,2.29317288E-06,5.58053180E-05,-1.84125965E-05,INT SYNC:059.94[Hz],DOUBLE FRAME,NORMAL,STANDARD DARK,TWO,CIE1931 (2°),1°,100.000000,0.33333333,0.33333333,NONE,1.00000000,633967.000,1964068.00,OFF,TRUE,2025/09/05,15:39:48,OK00,----,----,----,CS-3000HDR,3001075,1.00.0008
